source,valid,error,r_target,r_prime,beta,n_coeff,n_trotter_steps,state_prep_method,fidelity,post_prob,mo_score,pareto_rank,rel_error,eta_real,eta_imag,prep_fidelity,circuit_depth,circuit_size,runtime_sec,optimizer,seed_rank,seed_method,seed_n_coeff,seed_n_trotter,seed_fidelity,seed_post_prob,seed_mo_score,opt_success,opt_message,opt_fun,opt_nfev
grid,True,,2.0,1.0,0.45,24,200,injection,0.49948148881099785,0.6838440890975913,0.5844377329853588,5,1.0010375606437594,1.384287864533081,-1.6156672153524588e-13,1.0,3002,4604,7.568240624997998,,,,,,,,,,,,
grid,True,,2.0,1.0,0.45,48,100,injection,0.5098959746708904,0.12276329910679394,0.2501929496446148,16,0.9804000912455659,0.5926021617660556,-3.516041914865092e-14,1.0,1502,2304,3.834284042008221,,,,,,,,,,,,
grid,True,,2.0,1.0,0.45,48,200,injection,0.5097961773996167,0.12275627804185746,0.2501613105528979,17,0.9805958692103451,0.592527222027848,-7.054095201121008e-14,1.0,3002,4604,7.25287704198854,,,,,,,,,,,,
grid,True,,2.0,1.0,0.6,24,100,injection,0.5218046030151315,0.7425720374420258,0.6224769129916174,2,0.957301507387813,1.4743867275727336,-8.652044786588719e-14,1.0,1502,2304,3.7483533330087084,,,,,,,,,,,,
grid,True,,2.0,1.0,0.6,24,200,injection,0.5217105936919869,0.7425617611557603,0.6224165303601272,3,0.9574818563796761,1.47424370644442,-1.7338255046285486e-13,1.0,3002,4604,7.28310129098827,,,,,,,,,,,,
grid,True,,2.0,1.0,0.6,48,100,injection,0.519047196442921,0.4082634105440091,0.46033463768555716,10,0.9626043180955812,1.0903396830955694,-6.312780125599488e-14,1.0,1502,2304,3.8439740420144517,,,,,,,,,,,,
grid,True,,2.0,1.0,0.6,48,200,injection,0.5189598397895026,0.4082686545329908,0.4602988546015694,10,0.9627727559076174,1.090254927977746,-1.265992882681763e-13,1.0,3002,4604,7.3707119160098955,,,,,,,,,,,,
grid,True,,2.0,1.0,0.75,24,100,injection,0.5440086024975846,0.715299879251036,0.6238022825207096,1,0.9155360319508652,1.4775259721005851,-8.604948963806853e-14,1.0,1502,2304,3.6696591249783523,,,,,,,,,,,,
grid,True,,2.0,1.0,0.75,24,200,injection,0.5439405535181381,0.7152886872329255,0.6237583862832947,2,0.9156616144694416,1.4774220003251117,-1.7105463910868652e-13,1.0,3002,4604,7.109867374994792,,,,,,,,,,,,
grid,True,,2.0,1.0,0.75,48,100,injection,0.5475728260524335,0.5359404727918868,0.5417254279453114,3,0.9089780523593987,1.2831203282907655,-7.396163058904825e-14,1.0,1502,2304,3.785180709004635,,,,,,,,,,,,
grid,True,,2.0,1.0,0.75,48,200,injection,0.547452368699355,0.5359331971557584,0.54166216246618,4,0.9091990608213871,1.2829704789055143,-1.475628154081596e-13,1.0,3002,4604,7.166606707993196,,,,,,,,,,,,
grid,True,,2.0,1.0,0.9,24,100,injection,0.5671842555446788,0.5763511489965033,0.5717493308923955,1,0.8735533668867441,1.3542343617452222,-7.824805226901659e-14,1.0,1502,2304,3.8574722920020577,,,,,,,,,,,,
grid,True,,2.0,1.0,0.9,24,200,injection,0.5671229871086046,0.5763466310042457,0.5717162084330901,2,0.8736623825349336,1.3541559085313517,-1.5531590194631725e-13,1.0,3002,4604,7.225874124997063,,,,,,,,,,,,
grid,True,,2.0,1.0,0.9,48,100,injection,0.559667040322219,0.16275278981625138,0.30180684581474554,5,0.8870043128599391,0.7148538338896494,-4.0879923241254465e-14,1.0,1502,2304,3.784284082998056,,,,,,,,,,,,
grid,True,,2.0,1.0,0.9,48,200,injection,0.5596510069574107,0.16276145940891973,0.3018105608689988,5,0.8870331674469252,0.714862633295007,-8.126870852879099e-14,1.0,3002,4604,7.1327913330169395,,,,,,,,,,,,
grid,True,,2.0,1.0,0.99,24,100,injection,0.5696394247477824,0.29944859748979424,0.4130105650169456,1,0.869192999970672,0.978248803609043,-5.5626162173420526e-14,1.0,1502,2304,3.7667318749881815,,,,,,,,,,,,
grid,True,,2.0,1.0,0.99,24,200,injection,0.5694031445420763,0.29944365629526043,0.41292149315299387,2,0.8696119445479437,0.9780378297218681,-1.1133657907447279e-13,1.0,3002,4604,7.172995165979955,,,,,,,,,,,,
grid,True,,2.0,1.0,0.99,48,100,injection,0.5198771159838692,0.003412571252354264,0.042120276598847206,30,0.9610054543127571,0.09976526917371636,-5.428545388588039e-15,1.0,1502,2304,4.153992667008424,,,,,,,,,,,,
grid,True,,2.0,1.0,0.99,48,200,injection,0.5204405082599505,0.0034169347589747736,0.042170028013411645,29,0.9599214568779522,0.0998831094080782,-1.1718087494831604e-14,1.0,3002,4604,7.4147288750100415,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.3,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.3,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.3,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.3,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.45,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.45,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.45,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.45,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.6,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.6,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.6,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.6,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.75,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.75,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.75,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.75,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.9,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.9,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.9,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.9,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.99,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.99,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.99,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,2.0,0.99,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.3,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.3,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.3,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.3,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.45,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.45,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.45,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.45,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.6,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.6,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.6,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.6,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.75,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.75,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.75,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.75,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.9,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.9,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.9,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.9,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.99,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.99,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.99,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,3.0,0.99,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.3,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.3,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.3,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.3,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.45,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.45,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.45,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.45,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.6,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.6,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.6,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.6,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.75,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.75,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.75,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.75,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.9,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.9,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.9,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.9,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.99,24,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.99,24,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.99,48,100,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,False,invalid_lchs_constraints,2.0,4.0,0.99,48,200,injection,,,,,,,,,,,,,,,,,,,,,,,
grid,True,,3.0,0.01,0.3,24,100,injection,0.4190681430705385,0.0674044663655177,0.1680686304890299,31,1.1773898094046618,0.3980840942733706,-2.43758332340933e-14,1.0,1502,2304,3.718888083996717,,,,,,,,,,,,
grid,True,,3.0,0.01,0.3,24,200,injection,0.41826095728860346,0.0674085687061482,0.16791179969403028,31,1.179343838500993,0.39771262789799805,-4.819753799087053e-14,1.0,3002,4604,7.404237750015454,,,,,,,,,,,,
grid,True,,3.0,0.01,0.3,48,100,injection,0.4868904557891511,0.07176962432041521,0.1869329962772306,27,1.0265720027195768,0.44276586473218094,-2.627447232845946e-14,1.0,1502,2304,3.888934332993813,,,,,,,,,,,,
grid,True,,3.0,0.01,0.3,48,200,injection,0.4854829709682615,0.07176565572236789,0.18665745030290265,28,1.0294680582502809,0.44211321188850705,-5.2073220037797526e-14,1.0,3002,4604,7.418175375001738,,,,,,,,,,,,
grid,True,,3.0,0.01,0.45,24,100,injection,0.5021876511593818,0.07941363744027166,0.19970114685737977,22,0.9956342275744549,0.4730082582380675,-2.7131511248349376e-14,1.0,1502,2304,3.639047375007067,,,,,,,,,,,,
grid,True,,3.0,0.01,0.45,24,200,injection,0.5015551678256224,0.07940990165597397,0.19957065553852898,23,0.9968944864326882,0.472699179034387,-5.526402371329635e-14,1.0,3002,4604,7.107459208986256,,,,,,,,,,,,
grid,True,,3.0,0.01,0.45,48,100,injection,0.5523525617530675,0.084533905799279,0.2160845191660528,20,0.9002432328806735,0.5118135957223117,-3.0458722301264617e-14,1.0,1502,2304,3.733499791007489,,,,,,,,,,,,
grid,True,,3.0,0.01,0.45,48,200,injection,0.5517061257629984,0.08453108637613078,0.2159544354050467,21,0.9014206424962102,0.5115054818522271,-5.887433128322275e-14,1.0,3002,4604,7.251369041972794,,,,,,,,,,,,
grid,True,,3.0,0.01,0.6,24,100,injection,0.5681608799716059,0.0887779363045397,0.22458884748101465,16,0.8718169880141975,0.5319567826145613,-3.121110772221216e-14,1.0,1502,2304,3.7457054590049665,,,,,,,,,,,,
grid,True,,3.0,0.01,0.6,24,200,injection,0.5678429725241512,0.08877365597699355,0.2245205930239193,17,0.8723819316308048,0.5317951164329908,-6.160696932682295e-14,1.0,3002,4604,7.182374333002372,,,,,,,,,,,,
grid,True,,3.0,0.01,0.6,48,100,injection,0.5779474653916504,0.09019876768286803,0.22832027760092594,15,0.8545531406652699,0.5407949755319851,-3.142115654870521e-14,1.0,1502,2304,3.704624459001934,,,,,,,,,,,,
grid,True,,3.0,0.01,0.6,48,200,injection,0.5779736659846473,0.0902066042218802,0.2283353711936595,14,0.8545072465187398,0.5408307259226153,-6.315018125328155e-14,1.0,3002,4604,7.280868125002598,,,,,,,,,,,,
grid,True,,3.0,0.01,0.75,24,100,injection,0.5964199494000327,0.08939349395790731,0.23090271358965708,15,0.8226001122675284,0.5469116832638309,-3.0446715475776316e-14,1.0,1502,2304,3.6771262499969453,,,,,,,,,,,,
grid,True,,3.0,0.01,0.75,24,200,injection,0.5965046833338284,0.08939902686397003,0.23092626141226308,14,0.8224553315215207,0.5469674581791554,-6.115307004535883e-14,1.0,3002,4604,7.520513958006632,,,,,,,,,,,,
grid,True,,3.0,0.01,0.75,48,100,injection,0.5652424368066742,0.08485855400970818,0.2190106295418974,19,0.8770133270573783,0.5187443239332972,-2.9095210727791145e-14,1.0,1502,2304,3.8674252500059083,,,,,,,,,,,,
grid,True,,3.0,0.01,0.75,48,200,injection,0.5654713344043216,0.0848627401258977,0.21906037272906878,18,0.8766049504872612,0.5188621446804156,-5.893139745511144e-14,1.0,3002,4604,7.304708582989406,,,,,,,,,,,,
grid,True,,3.0,0.01,0.9,24,100,injection,0.5454017162894527,0.07390066905720154,0.20076242611289735,26,0.9129681896027595,0.4755219836725793,-2.7349511737869935e-14,1.0,1502,2304,3.687834499985911,,,,,,,,,,,,
grid,True,,3.0,0.01,0.9,24,200,injection,0.5457769363163083,0.07390597563342992,0.20083868391492987,25,0.9122775794154376,0.47570260642154244,-5.4945535145043643e-14,1.0,3002,4604,7.419665875000646,,,,,,,,,,,,
grid,True,,3.0,0.01,0.9,48,100,injection,0.552702859866736,0.07409879643535698,0.20237247021891316,23,0.8996057131119225,0.47933550287493476,-2.806633150217887e-14,1.0,1502,2304,3.706314207985997,,,,,,,,,,,,
grid,True,,3.0,0.01,0.9,48,200,injection,0.5526001756138043,0.0740966576850606,0.20235075005830946,24,0.8997925548158877,0.4792840569243355,-5.499774129912145e-14,1.0,3002,4604,7.258980124985101,,,,,,,,,,,,
grid,True,,3.0,0.01,0.99,24,100,injection,0.4733312759149021,0.059335751837360125,0.16758719260297805,29,1.0548389637568454,0.3969437698460211,-2.3382750852185898e-14,1.0,1502,2304,3.646305250003934,,,,,,,,,,,,
grid,True,,3.0,0.01,0.99,24,200,injection,0.4734891833587218,0.05933229714374427,0.16761026496425718,29,1.0545049380071094,0.3969984185928801,-4.745551879434796e-14,1.0,3002,4604,7.21519137499854,,,,,,,,,,,,
grid,True,,3.0,0.01,0.99,48,100,injection,0.541330279595487,0.06471821801424366,0.18717353192311192,28,0.9204895769537408,0.4433355927917987,-2.6441880046665882e-14,1.0,1502,2304,3.7665980419842526,,,,,,,,,,,,
grid,True,,3.0,0.01,0.99,48,200,injection,0.5419029702748954,0.06472633988796002,0.18728426479634636,27,0.9194285222580085,0.4435978725249028,-5.128377415584047e-14,1.0,3002,4604,7.129152042005444,,,,,,,,,,,,
grid,True,,3.0,0.5,0.3,24,100,injection,0.4959152846117823,0.18863354915439437,0.3058533312165034,16,1.0082030748723632,0.7244382606292622,-4.228772336882802e-14,1.0,1502,2304,3.55708945801598,,,,,,,,,,,,
grid,True,,3.0,0.5,0.3,24,200,injection,0.4958706204995176,0.18863263675758712,0.30583881806507957,17,1.0082931459631705,0.724403885060646,-8.61058177827119e-14,1.0,3002,4604,7.186655583005631,,,,,,,,,,,,
grid,True,,3.0,0.5,0.3,48,100,injection,0.48684906144183654,0.18460475240124594,0.2997910112799402,18,1.0266570534483286,0.7100791673581375,-4.1517991091101183e-14,1.0,1502,2304,3.7971274169976823,,,,,,,,,,,,
grid,True,,3.0,0.5,0.3,48,200,injection,0.48665126545950294,0.18460392650668453,0.29972943539677765,19,1.0270635565936328,0.7099333199170861,-8.375669827687747e-14,1.0,3002,4604,7.292985791980755,,,,,,,,,,,,
grid,True,,3.0,0.5,0.45,24,100,injection,0.5101922190297338,0.204852530767398,0.32328650953306975,13,0.9798191529231127,0.7657301482365064,-4.385779756938569e-14,1.0,1502,2304,3.6128039590257686,,,,,,,,,,,,
grid,True,,3.0,0.5,0.45,24,200,injection,0.5101255134866249,0.20485266399781538,0.32326547977009334,13,0.9799499343723727,0.7656803375483195,-8.885925882594494e-14,1.0,3002,4604,7.0659337080141995,,,,,,,,,,,,
grid,True,,3.0,0.5,0.45,48,100,injection,0.5146603111595663,0.20523497916574396,0.3250019972835073,11,0.9710968928965014,0.7697934192073173,-4.44149527760733e-14,1.0,1502,2304,3.683786334004253,,,,,,,,,,,,
grid,True,,3.0,0.5,0.45,48,200,injection,0.5145552064484893,0.2052340725283386,0.32496809160298107,12,0.9713012224940248,0.7697131108708729,-8.858032012897528e-14,1.0,3002,4604,7.763558083010139,,,,,,,,,,,,
grid,True,,3.0,0.5,0.6,24,100,injection,0.5207927069297013,0.21136019443519696,0.3317752971471719,10,0.9592443780691907,0.785836525726501,-4.5560087679316916e-14,1.0,1502,2304,4.021241083013592,,,,,,,,,,,,
grid,True,,3.0,0.5,0.6,24,200,injection,0.520763588656285,0.21136059650500436,0.33176633755774426,10,0.9593003394199309,0.7858153042169784,-9.019658024359095e-14,1.0,3002,4604,7.23676233299193,,,,,,,,,,,,
grid,True,,3.0,0.5,0.6,48,100,injection,0.5207130938927182,0.2120191812733998,0.3322667058937339,10,0.9593973905667253,0.7870004669404204,-4.5129453106212015e-14,1.0,1502,2304,3.8694152499956544,,,,,,,,,,,,
grid,True,,3.0,0.5,0.6,48,200,injection,0.5207100291378907,0.21201967583038103,0.33226611560531394,10,0.9594032813281586,0.7869990687947324,-9.048017750121023e-14,1.0,3002,4604,7.206906125007663,,,,,,,,,,,,
grid,True,,3.0,0.5,0.75,24,100,injection,0.5178589844206941,0.20227518435957023,0.32365107993942444,11,0.964897722967281,0.7665936626210188,-4.446926977342703e-14,1.0,1502,2304,3.7751490419905167,,,,,,,,,,,,
grid,True,,3.0,0.5,0.75,24,200,injection,0.5178935330866032,0.20227513163382477,0.32366183367428303,11,0.9648309680865127,0.7666191337085666,-8.900445506196371e-14,1.0,3002,4604,7.153714582993416,,,,,,,,,,,,
grid,True,,3.0,0.5,0.75,48,100,injection,0.5084735007402116,0.20040079316335832,0.3192154332905724,14,0.9831941957671788,0.7560874761090733,-4.4307889731789694e-14,1.0,1502,2304,3.9139485000050627,,,,,,,,,,,,
grid,True,,3.0,0.5,0.75,48,200,injection,0.5084663589104734,0.20040041644182127,0.3192128914569639,15,0.9832082435097214,0.756081455571351,-8.858345256258514e-14,1.0,3002,4604,7.2577872080146335,,,,,,,,,,,,
grid,True,,3.0,0.5,0.9,24,100,injection,0.5089454440086106,0.1819401903959168,0.30429858853445413,14,0.9822663283702577,0.720755727305757,-4.2468617814422754e-14,1.0,1502,2304,3.6263667499879375,,,,,,,,,,,,
grid,True,,3.0,0.5,0.9,24,200,injection,0.5089011154901132,0.18194057758777682,0.3042856600093654,14,0.9823534448007684,0.7207251050523047,-8.513447039347424e-14,1.0,3002,4604,7.224906832998386,,,,,,,,,,,,
grid,True,,3.0,0.5,0.9,48,100,injection,0.5116725590848866,0.18226251511017183,0.30538291951526925,13,0.9769211264517539,0.7233240526091426,-4.288309266008846e-14,1.0,1502,2304,3.7162164589972235,,,,,,,,,,,,
grid,True,,3.0,0.5,0.9,48,200,injection,0.5116624838312871,0.18226270786899557,0.30538007436318854,13,0.9769408228315469,0.7233173136371772,-8.517980718135188e-14,1.0,3002,4604,7.2401085830060765,,,,,,,,,,,,
grid,True,,3.0,0.5,0.99,24,100,injection,0.5273349192144543,0.15903887854005663,0.2895975727917591,13,0.9467460334217903,0.6859351869122221,-4.02709629748421e-14,1.0,1502,2304,3.7581195419770665,,,,,,,,,,,,
grid,True,,3.0,0.5,0.99,24,200,injection,0.527340731693791,0.15903825578162842,0.2895986018115216,13,0.9467349946026989,0.685937624228448,-8.143112177722798e-14,1.0,3002,4604,7.1965592080086935,,,,,,,,,,,,
grid,True,,3.0,0.5,0.99,48,100,injection,0.5138997973996696,0.15308560125922327,0.280482904063548,14,0.9725762898115727,0.6643463595699981,-3.8897305527819394e-14,1.0,1502,2304,3.7411534170096274,,,,,,,,,,,,
grid,True,,3.0,0.5,0.99,48,200,injection,0.5138448110492881,0.15308475973526686,0.28046712720155614,15,0.9726833349382923,0.6643089908010719,-7.849183168673565e-14,1.0,3002,4604,7.513819916988723,,,,,,,,,,,,
grid,True,,3.0,1.0,0.3,24,100,injection,0.4460676779484498,0.3247024903014145,0.3805775687988337,19,1.1143663150772811,0.9014286386175668,-5.526909019874579e-14,1.0,1502,2304,3.6453745419858024,,,,,,,,,,,,
grid,True,,3.0,1.0,0.3,24,200,injection,0.44598509654575424,0.3247011543451542,0.3805415557716942,20,1.1145525524744175,0.9013433388608594,-1.1073976333200015e-13,1.0,3002,4604,7.240282290993491,,,,,,,,,,,,
grid,True,,3.0,1.0,0.3,48,100,injection,0.44076209692852725,0.3232111677831415,0.37743771944893834,21,1.1264091742995166,0.8939916524234688,-5.4392382758998704e-14,1.0,1502,2304,3.9268035830173176,,,,,,,,,,,,
grid,True,,3.0,1.0,0.3,48,200,injection,0.44083013021756134,0.32321023888083494,0.37746630537504616,21,1.1262537389667884,0.8940593604929072,-1.0813692839834443e-13,1.0,3002,4604,7.2429673339938745,,,,,,,,,,,,
grid,True,,3.0,1.0,0.45,24,100,injection,0.46307174552265085,0.3551771948304206,0.4055521219029208,16,1.0767973733796832,0.9605828800925794,-5.88540423108687e-14,1.0,1502,2304,3.623110665997956,,,,,,,,,,,,
grid,True,,3.0,1.0,0.45,24,200,injection,0.46299016735417114,0.35517099533450197,0.4055128586978083,17,1.076974039914719,0.9604898820274438,-1.1604581898019512e-13,1.0,3002,4604,7.161670957983006,,,,,,,,,,,,
grid,True,,3.0,1.0,0.45,48,100,injection,0.4627293132533604,0.3547037652506219,0.40513186705417464,18,1.0775391716900053,0.9595874726192136,-5.824905629284064e-14,1.0,1502,2304,3.833304458006751,,,,,,,,,,,,
grid,True,,3.0,1.0,0.45,48,200,injection,0.46275209758444236,0.35470102211122234,0.4051402744696136,18,1.077489796615719,0.9596073862601497,-1.170546952176129e-13,1.0,3002,4604,7.393359333014814,,,,,,,,,,,,
grid,True,,3.0,1.0,0.6,24,100,injection,0.47942421277425373,0.3704270449605531,0.4214162958649158,14,1.042034265856124,0.998158454455745,-6.058039100536233e-14,1.0,1502,2304,3.7790649160160683,,,,,,,,,,,,
grid,True,,3.0,1.0,0.6,24,200,injection,0.4793137011637636,0.3704175361802563,0.42136231469190616,15,1.0422649979597076,0.998030595697672,-1.2040611895544139e-13,1.0,3002,4604,7.223892957990756,,,,,,,,,,,,
grid,True,,3.0,1.0,0.6,48,100,injection,0.4778336625568772,0.37050972276270766,0.4207636127811408,14,1.0453604485556038,0.9966125219786606,-6.044575361593736e-14,1.0,1502,2304,3.930890499992529,,,,,,,,,,,,
grid,True,,3.0,1.0,0.6,48,200,injection,0.4778282770100328,0.37050438336311814,0.42075820981540385,15,1.0453717304703987,0.996599724618942,-1.2080330731601754e-13,1.0,3002,4604,7.235924583015731,,,,,,,,,,,,
grid,True,,3.0,1.0,0.75,24,100,injection,0.49534738762597946,0.37129561594800153,0.4288593165559325,12,1.0093489240464315,1.0157878487205763,-6.083070570131423e-14,1.0,1502,2304,3.6686442919890396,,,,,,,,,,,,
grid,True,,3.0,1.0,0.75,24,200,injection,0.4952378115399768,0.37128467151534367,0.4288055598748668,13,1.0095701689094012,1.0156605216897618,-1.22063522846927e-13,1.0,3002,4604,7.270757457998116,,,,,,,,,,,,
grid,True,,3.0,1.0,0.75,48,100,injection,0.4942192789312502,0.37139549154557616,0.42842830442207236,12,1.0116290550792573,1.0147669617505968,-6.100226129617515e-14,1.0,1502,2304,3.8891040419985075,,,,,,,,,,,,
grid,True,,3.0,1.0,0.75,48,200,injection,0.4941929882566798,0.3713885588133432,0.4284129102680121,13,1.0116822564421453,1.0147304994562452,-1.2183853534735783e-13,1.0,3002,4604,7.3699729579966515,,,,,,,,,,,,
